68,96,68,72,14,72,14,96,character
469,139,469,114,173,114,173,139,character
383,183,383,157,258,157,258,183,character
294,269,294,250,11,250,11,269,character
89,299,89,282,11,282,11,299,character
360,298,360,281,147,281,147,298,character
511,333,511,313,12,313,12,333,character
511,364,511,346,11,346,11,364,character
214,395,214,377,13,377,13,395,character
396,449,396,433,174,433,174,449,character
132,461,132,442,33,442,33,461,character
485,461,485,442,413,442,413,461,character
318,470,318,452,254,452,254,470,character
245,511,245,490,188,490,188,511,FFF
483,511,483,494,416,494,416,511,character
143,511,143,497,25,497,25,511,character
