390,17,389,-8,0,1,0,27,character
332,60,332,39,283,39,283,60,character
253,61,252,40,159,44,160,65,character
65,66,65,47,9,47,9,66,character
375,107,374,85,289,88,290,110,character
253,108,252,90,166,92,167,110,character
73,96,16,96,16,114,73,114,character
173,184,9,184,9,204,173,204,character
462,209,461,189,296,194,297,214,character
238,195,174,195,174,215,238,215,character
73,238,73,218,0,218,0,238,character
404,269,403,251,296,254,297,272,character
260,272,259,253,173,255,174,274,character
58,282,58,259,16,259,16,282,character
419,322,418,304,282,306,283,324,character
116,332,115,310,0,313,0,335,character
188,312,117,312,117,348,188,348,character
511,428,510,407,0,422,0,442,character
130,470,129,451,0,455,0,474,character
511,494,510,473,0,488,0,509,character
