511,30,510,4,183,6,184,32,character
306,50,235,50,235,71,306,71,character
464,70,464,51,386,51,386,70,character
183,52,105,52,105,72,183,72,character
291,101,235,101,235,119,291,119,character
464,118,464,101,386,101,386,118,character
183,120,183,103,98,103,98,120,character
198,149,84,149,84,168,198,168,character
378,206,378,189,228,189,228,206,character
449,204,386,204,386,224,449,224,character
183,224,182,205,97,207,98,226,character
291,242,291,222,213,222,213,242,character
471,262,386,262,386,282,471,282,character
183,282,182,262,97,264,98,284,character
511,314,105,314,105,339,511,339,character
119,412,119,394,69,394,69,412,character
510,425,91,425,91,446,510,446,character
342,478,342,459,69,459,69,478,character
511,511,511,491,98,491,98,511,character
