157,42,157,22,79,22,79,42,character
445,23,359,23,359,44,445,44,character
511,44,511,27,489,27,489,44,character
358,76,79,76,79,103,358,103,character
511,80,467,79,466,97,510,99,character
85,172,85,154,43,154,43,172,character
511,187,65,183,64,205,510,209,character
315,240,315,220,36,220,36,240,character
511,255,72,252,71,272,510,275,character
511,288,36,285,35,304,510,307,character
511,321,36,318,35,337,510,340,character
511,355,79,350,78,370,510,375,character
511,477,460,477,460,495,511,495,character
