428,23,105,23,105,48,428,48,character
17,49,17,24,0,24,0,49,character
320,91,224,89,223,113,319,115,character
28,115,28,91,0,91,0,115,character
511,170,511,145,495,145,495,170,character
511,203,511,179,505,179,505,203,character
511,235,511,212,505,212,505,235,character
511,269,511,245,505,245,505,269,character
511,301,511,278,505,278,505,301,character
511,333,511,310,505,310,505,333,character
511,366,511,343,505,343,505,366,character
511,399,511,376,505,376,505,399,character
482,432,482,407,51,407,51,432,character
511,431,511,409,495,409,495,431,character
17,447,17,423,0,423,0,447,character
362,441,147,441,148,465,362,465,character
511,463,511,441,505,441,505,463,character
511,496,511,473,505,473,505,496,character
