40,10,40,0,0,0,0,10,character
511,22,0,16,0,32,510,38,character
511,43,0,37,0,53,510,59,character
236,59,0,56,0,72,235,75,character
70,77,0,77,0,92,70,92,character
511,100,0,94,0,112,510,118,character
494,121,0,114,0,131,493,138,character
372,139,0,134,0,150,371,156,character
511,161,0,154,0,170,510,177,character
511,181,0,175,0,192,510,198,character
394,219,0,213,0,230,393,236,character
511,241,0,233,0,250,510,258,character
511,261,0,253,0,270,510,278,character
6,290,6,275,0,275,0,290,character
415,298,0,291,0,309,414,317,character
293,317,0,313,0,329,292,333,character
511,340,0,333,0,350,510,357,character
511,361,208,356,207,372,510,377,character
511,381,208,376,207,393,510,397,character
501,400,0,392,0,409,500,418,character
509,421,201,415,200,431,508,437,character
511,440,201,434,200,450,510,456,character
511,459,0,451,0,468,510,476,character
214,474,0,471,0,488,213,491,character
