511,39,456,39,456,68,511,68,character
87,69,87,42,0,42,0,69,character
76,133,76,107,0,107,0,133,character
511,113,143,106,142,135,510,142,character
77,178,0,176,0,202,76,203,character
511,188,143,179,142,207,510,216,character
55,275,55,251,0,251,0,275,character
511,261,456,261,456,286,511,286,character
77,317,0,315,0,343,76,345,character
271,353,271,324,132,324,132,353,character
511,334,456,332,455,362,510,364,character
66,404,66,378,0,378,0,404,character
511,399,445,397,444,424,510,426,character
163,411,132,411,132,435,163,435,character
67,429,0,426,-1,453,65,455,character
512,452,445,449,443,478,510,481,character
66,511,66,498,0,498,0,511,character
