252,78,252,51,1,51,1,78,character
358,79,358,54,326,54,326,79,character
415,85,0,79,0,104,414,110,character
326,136,326,111,0,111,0,136,character
438,140,438,113,382,113,382,140,character
419,145,0,140,0,166,418,170,character
269,173,0,170,0,193,268,196,character
271,203,0,200,0,224,270,227,character
264,232,0,230,0,254,263,255,character
428,259,0,256,0,283,427,286,character
168,288,67,288,67,330,168,330,FFF
14,321,14,298,0,298,0,321,character
40,367,40,344,0,344,0,367,character
196,423,196,381,74,381,74,423,FFF
40,414,40,392,0,392,0,414,character
