511,43,185,40,184,61,510,64,character
141,60,141,42,62,42,62,60,character
133,115,133,99,69,99,69,115,character
472,116,472,99,394,99,394,116,character
511,157,511,142,488,142,488,157,character
141,174,141,156,62,156,62,174,character
278,156,178,156,178,174,278,174,character
465,158,401,156,400,173,464,175,character
511,173,480,173,480,192,511,192,character
141,206,62,206,62,223,141,223,character
480,225,480,206,387,206,387,225,character
511,241,511,222,480,222,480,241,character
198,241,198,225,185,225,185,241,FFF
141,256,140,238,61,240,62,258,character
480,259,480,239,387,239,387,259,character
141,304,141,286,62,286,62,304,character
511,365,511,345,185,345,185,365,character
133,379,133,361,62,361,62,379,character
141,448,55,448,55,469,141,469,character
458,449,178,449,178,470,458,470,character
