454,31,304,26,303,46,453,51,character
267,86,1,79,0,104,266,111,character
43,147,43,128,0,128,0,147,character
440,162,0,150,0,169,439,182,character
425,187,0,175,0,194,424,206,character
58,221,58,201,0,201,0,221,character
180,239,0,235,0,254,179,258,character
144,277,144,264,0,264,0,277,character
368,299,0,292,0,309,367,317,character
288,328,0,321,0,339,287,345,character
65,353,0,351,0,368,64,369,character
72,381,0,381,0,399,72,399,character
108,411,0,409,0,427,107,429,character
296,433,296,417,217,417,217,433,character
368,419,325,419,325,435,368,435,character
433,450,0,440,0,457,432,467,character
43,463,0,461,0,479,42,481,character
