511,12,511,0,0,0,0,12,character
511,23,510,8,0,14,1,29,character
511,40,510,25,0,31,1,46,character
511,57,510,42,0,48,1,63,character
511,75,510,58,0,65,0,81,character
511,91,510,76,0,82,1,97,character
511,109,510,93,0,98,1,114,character
308,128,307,113,0,115,1,130,character
511,143,510,127,0,133,0,149,character
511,159,510,144,0,149,1,164,character
511,177,510,160,0,166,1,183,character
338,182,1,182,1,197,338,197,character
511,210,510,194,0,199,0,216,character
511,227,510,212,0,217,1,233,character
511,245,510,229,0,235,1,251,character
511,261,510,245,0,251,1,267,character
511,279,510,263,0,269,1,285,character
511,297,510,281,0,286,1,302,character
511,313,510,296,0,302,1,319,character
511,330,510,314,0,320,1,336,character
511,347,510,331,0,337,0,352,character
511,364,510,348,0,354,1,370,character
511,381,510,366,0,371,1,387,character
132,402,132,388,1,388,1,402,character
511,415,510,398,0,405,0,421,character
511,432,510,416,0,422,1,438,character
511,449,510,433,0,439,1,455,character
511,465,510,450,0,456,1,471,character
511,482,510,466,0,472,0,488,character
511,499,510,483,0,489,1,505,character
