511,11,511,0,82,0,82,11,character
88,19,46,17,45,37,87,39,character
303,46,88,46,89,67,303,67,character
426,97,426,76,89,76,89,97,character
511,107,89,104,88,125,510,128,character
448,135,89,133,88,154,447,156,character
240,182,238,158,174,162,176,187,character
277,166,240,161,236,188,274,192,character
361,193,39,191,38,212,360,214,character
124,243,124,223,53,223,53,243,character
299,234,262,228,259,247,296,252,character
441,370,39,367,38,390,440,393,character
131,421,131,400,46,400,46,421,character
247,408,154,403,152,430,245,435,character
