511,17,511,0,505,0,505,17,character
510,40,0,40,0,63,510,63,character
511,74,0,72,0,95,510,96,character
511,105,0,102,0,126,510,129,character
511,152,159,152,159,182,511,182,character
158,231,157,207,61,209,62,233,character
320,234,319,207,223,209,224,236,character
493,212,397,210,396,235,492,237,FFF
6,258,6,237,0,237,0,258,character
169,282,168,259,61,261,62,284,character
511,285,511,261,224,261,224,285,character
169,321,62,321,62,346,169,346,character
511,322,473,322,473,347,511,347,character
6,392,6,368,0,368,0,392,character
168,400,168,376,62,376,62,400,character
511,404,511,378,473,378,473,404,character
190,432,40,432,40,457,190,457,character
511,434,462,434,462,459,511,459,character
168,488,62,488,62,511,168,511,character
6,511,6,496,0,496,0,511,character
