407,6,0,0,0,21,406,27,character
198,33,0,33,0,58,198,58,character
227,69,0,67,0,88,226,90,character
342,105,141,103,140,124,341,126,character
439,193,435,167,355,178,358,204,character
356,215,356,195,112,195,112,215,character
357,242,357,231,336,231,336,242,character
414,263,386,263,386,279,414,279,character
408,283,365,279,363,296,406,300,character
511,352,0,344,0,363,510,371,character
18,393,18,378,0,378,0,393,character
511,412,0,405,0,422,510,430,character
25,452,25,436,0,436,0,452,character
