511,14,511,0,488,0,488,14,character
343,12,343,1,308,1,308,12,character
227,5,98,1,97,31,226,35,character
486,2,364,2,364,19,486,19,character
97,33,95,2,3,7,5,38,character
307,36,306,12,242,14,243,38,character
511,40,511,18,502,18,502,40,character
465,23,372,23,372,37,465,37,character
343,29,308,29,308,39,343,39,character
220,40,26,33,25,46,219,53,character
357,41,300,36,298,50,356,54,character
343,55,0,50,0,64,342,69,character
321,70,0,65,0,76,320,82,character
278,80,0,78,0,89,277,90,character
511,97,19,93,18,110,510,114,character
511,116,19,111,18,124,510,130,character
343,156,19,152,18,169,342,173,character
220,174,19,171,18,183,219,186,character
263,200,19,196,18,215,262,219,character
256,346,19,340,18,359,255,365,character
206,367,19,363,18,375,205,379,character
511,402,430,400,429,416,510,417,character
90,406,41,406,41,423,90,423,character
206,409,134,407,133,424,205,426,character
285,427,285,411,243,411,243,427,character
408,431,408,414,329,414,329,431,character
511,420,437,417,436,432,510,435,character
76,437,76,427,48,427,48,437,character
184,429,156,427,155,439,183,441,character
285,432,250,432,250,443,285,443,character
400,434,329,432,328,443,399,445,character
511,450,511,439,445,439,445,450,character
511,452,473,451,472,462,510,464,character
112,460,19,458,18,476,111,478,character
436,468,127,461,126,479,435,486,character
511,470,445,468,444,487,510,489,character
