486,0,0,-1,0,16,485,19,character
486,22,0,20,0,40,485,42,character
60,61,60,44,0,44,0,61,character
486,67,0,65,0,84,485,87,character
486,91,0,87,0,106,485,110,character
346,112,0,110,0,128,345,130,character
90,150,90,133,0,133,0,150,character
485,154,0,154,0,174,485,174,character
192,195,192,177,0,177,0,195,character
486,202,0,198,0,218,485,221,character
486,225,0,221,0,240,485,244,character
486,269,0,265,0,285,485,288,character
486,291,0,287,0,306,485,310,character
104,329,104,312,0,312,0,329,character
486,335,0,333,0,353,485,355,character
486,380,0,378,0,397,485,399,character
486,403,0,401,0,420,485,422,character
38,442,38,426,0,426,0,442,character
478,466,478,447,0,447,0,466,character
156,467,0,467,0,485,156,485,character
485,490,0,490,0,509,485,509,character
