226,109,225,84,68,86,69,111,character
104,161,104,144,0,144,0,161,character
248,144,141,144,141,161,248,161,character
75,165,0,165,0,181,75,181,character
234,181,234,165,119,165,119,181,character
435,185,0,185,0,203,435,203,character
212,248,0,248,0,264,212,264,character
119,294,69,290,67,305,117,309,character
25,293,0,293,0,308,25,308,character
183,293,126,293,126,308,183,308,character
255,293,213,293,213,308,255,308,character
414,293,372,293,372,309,414,309,character
327,309,327,294,285,294,285,309,character
39,322,0,322,0,336,39,336,character
169,337,169,322,148,322,148,337,character
270,322,199,322,199,337,270,337,character
97,338,97,323,69,323,69,338,character
428,337,428,323,343,323,343,337,character
162,363,162,349,148,349,148,363,character
428,349,350,349,350,365,428,365,FFF
39,363,39,350,0,350,0,363,character
97,366,97,351,76,351,76,366,character
436,392,0,390,0,406,435,407,character
89,428,89,413,0,413,0,428,character
125,450,125,434,0,434,0,450,character
89,455,0,455,0,471,89,471,character
427,477,0,477,0,492,427,492,character
435,497,0,497,0,511,435,511,character
