36,41,36,20,0,20,0,41,character
456,111,456,89,275,89,275,111,character
470,154,470,126,261,126,261,154,character
251,173,243,142,167,160,175,191,character
324,185,310,155,283,168,297,198,character
286,203,278,168,215,182,223,216,FFF
9,195,9,180,0,180,0,195,character
416,216,411,187,335,200,339,229,FFF
220,213,212,185,149,203,157,231,character
431,233,431,220,303,220,303,233,character
293,235,293,222,244,222,244,235,character
232,253,224,221,153,238,161,270,character
104,261,104,247,0,247,0,261,character
440,262,440,248,241,248,241,262,character
386,392,386,358,327,358,327,392,character
30,403,30,374,0,374,0,403,FFF
342,506,342,427,272,427,272,506,FFF
230,496,230,430,72,430,72,496,FFF
56,511,56,455,0,455,0,511,FFF
475,507,475,486,377,486,377,507,character
