511,17,511,0,0,0,0,17,character
511,35,510,14,0,20,0,41,character
511,61,510,40,0,45,0,66,character
511,86,510,65,0,70,0,91,character
511,111,510,89,0,94,0,117,character
511,136,510,114,0,120,0,142,character
511,162,510,140,0,144,0,167,character
249,190,248,167,0,168,0,192,character
511,212,510,188,0,194,0,218,character
511,236,510,215,0,219,0,241,character
511,262,510,239,0,245,0,268,character
291,268,0,268,0,290,291,290,character
511,312,510,288,0,295,0,318,character
511,337,510,315,0,321,0,343,character
511,363,510,341,0,345,0,368,character
511,388,510,366,0,371,0,393,character
511,413,510,390,0,396,0,419,character
511,439,510,416,0,420,0,443,character
511,464,510,441,0,446,0,469,character
511,489,510,466,0,470,0,494,character
511,492,0,492,0,511,511,511,character
