68,35,68,17,0,17,0,35,character
247,66,169,66,169,86,247,86,character
312,114,0,112,0,132,311,134,character
312,166,0,162,0,182,311,185,character
247,214,169,214,169,231,247,231,character
449,255,263,252,262,271,448,274,character
46,268,0,268,0,287,46,287,character
240,288,240,269,169,269,169,288,character
305,306,305,287,256,287,256,306,character
247,340,247,322,162,322,162,340,character
305,357,305,339,256,339,256,357,character
255,374,255,354,162,354,162,374,character
298,480,298,459,0,459,0,480,character
