112,16,112,0,56,0,56,16,character
511,60,510,39,350,42,351,63,character
19,59,0,59,0,75,19,75,character
511,104,510,76,343,79,344,107,character
55,85,0,85,0,99,55,99,character
84,124,83,110,0,113,0,127,character
112,153,111,138,0,142,0,156,character
76,171,75,157,0,160,0,174,character
472,185,471,170,328,173,329,188,character
511,211,510,197,328,202,329,216,character
213,219,212,200,0,208,0,227,character
511,294,510,275,0,290,0,308,character
511,316,510,299,0,313,0,330,character
206,348,205,329,0,335,0,354,character
271,374,271,359,236,359,236,374,character
