511,28,510,6,0,10,0,32,character
511,53,510,30,0,35,0,58,character
511,102,510,79,0,84,0,108,character
511,127,510,106,0,110,0,132,character
511,152,510,130,0,135,0,157,character
511,177,510,155,0,160,0,182,character
511,203,510,180,0,185,0,208,character
511,229,510,206,0,209,0,232,character
511,253,510,231,0,235,0,257,character
511,279,510,254,0,260,0,285,character
511,305,510,282,0,285,0,308,character
260,331,259,308,0,311,0,334,character
511,354,510,331,0,336,0,359,character
511,380,510,357,0,361,0,384,character
511,429,510,405,0,409,0,433,character
511,456,510,433,0,436,0,459,character
22,481,22,461,0,461,0,481,character
511,504,510,481,0,485,0,508,character
