267,37,267,19,109,19,109,37,character
511,19,426,19,426,40,511,40,character
354,56,189,47,187,66,352,75,character
109,120,109,102,74,102,74,120,character
511,124,74,122,73,142,510,144,character
130,149,74,147,73,164,129,166,character
511,169,74,167,73,186,510,188,character
511,193,74,191,73,209,510,211,character
237,214,73,214,73,233,237,233,character
511,238,74,235,73,255,510,258,character
303,279,303,261,74,261,74,279,character
511,284,74,282,73,301,510,304,character
224,307,74,305,73,322,223,324,character
511,329,74,327,73,345,510,347,character
511,351,74,349,73,367,510,369,character
511,375,74,372,73,390,510,393,character
123,398,74,396,73,414,122,416,character
