90,108,33,108,33,129,90,129,character
407,170,407,153,40,153,40,170,character
379,188,377,167,218,182,220,204,character
511,193,510,168,349,175,350,199,character
227,194,226,178,39,184,40,200,character
176,216,175,198,54,200,55,218,character
511,216,510,200,219,204,220,220,character
155,224,62,224,62,241,155,241,character
511,265,510,249,39,253,40,269,character
494,295,493,278,39,282,40,299,character
511,325,510,309,39,313,40,329,character
511,345,510,329,61,334,62,350,character
270,354,62,354,62,370,270,370,character
511,395,510,379,46,382,47,398,character
212,417,212,403,69,403,69,417,character
292,438,292,423,69,423,69,438,character
511,456,510,440,68,443,69,459,character
364,480,364,464,91,464,91,480,character
429,499,428,483,68,485,69,501,character
