372,39,371,13,109,21,110,47,character
424,79,423,58,80,68,81,89,character
36,88,35,70,0,72,0,90,character
270,141,269,122,80,126,81,145,character
51,141,51,124,0,124,0,141,character
44,159,43,143,0,145,0,161,character
197,197,196,177,80,181,81,201,character
44,188,0,188,0,208,44,208,character
372,244,371,224,292,226,293,246,character
51,255,51,238,0,238,0,255,character
482,291,481,271,80,278,81,298,character
44,300,44,281,0,281,0,300,character
504,339,503,319,87,328,88,348,character
44,330,0,330,0,349,44,349,character
380,391,379,371,292,374,293,394,character
36,399,36,383,0,383,0,399,character
511,430,510,411,394,415,395,434,character
372,453,372,432,300,432,300,453,character
204,453,203,433,87,435,88,455,character
44,458,44,439,0,439,0,458,character
467,466,467,447,388,447,388,466,character
380,500,379,482,299,484,300,502,character
44,490,0,490,0,508,44,508,character
438,511,438,499,388,499,388,511,character
