511,22,511,0,0,0,0,22,FFF
511,25,0,7,0,29,510,46,character
511,50,0,31,0,55,510,74,character
447,74,0,59,0,79,446,94,character
511,100,0,82,0,105,510,124,character
511,127,0,110,0,132,510,150,character
511,152,0,135,0,160,510,177,character
12,182,12,161,0,161,0,182,character
511,200,0,182,0,208,510,226,character
511,228,0,210,0,232,510,250,character
511,253,0,234,0,259,510,277,character
45,283,45,261,0,261,0,283,character
511,300,0,282,0,307,511,325,character
511,328,0,310,0,332,510,350,character
511,352,0,334,0,357,510,375,character
511,377,0,361,0,383,510,400,character
511,403,0,385,0,409,510,427,character
511,429,0,412,0,434,510,451,character
511,454,0,436,0,459,510,477,character
327,473,0,462,0,483,326,494,FFF
511,502,0,486,0,509,510,526,character
