234,0,0,0,0,11,234,11,character
235,14,0,9,0,24,234,29,character
443,18,315,15,314,35,442,38,character
235,32,0,25,0,42,234,50,character
98,47,0,45,0,62,97,64,character
235,81,0,73,0,91,234,99,character
235,101,0,92,0,109,234,118,character
235,121,0,112,0,129,234,138,character
436,127,307,122,306,142,435,147,character
235,140,0,132,0,148,234,156,character
69,155,0,152,0,167,68,170,character
235,188,0,180,0,196,234,204,character
292,213,292,197,257,197,257,213,character
156,205,0,199,0,215,155,222,character
357,220,357,201,307,201,307,220,character
436,204,387,204,387,221,436,221,character
55,237,0,234,0,251,54,254,character
364,244,243,242,242,258,363,260,character
429,248,372,246,371,264,428,266,character
77,266,0,264,0,283,76,285,character
378,278,243,275,242,292,377,295,character
429,282,379,282,379,298,429,298,character
192,323,42,317,41,335,191,341,character
