174,14,60,14,60,31,174,31,character
355,74,355,56,197,56,197,74,character
160,90,160,71,75,71,75,90,character
427,89,427,72,363,72,363,89,character
511,91,511,73,493,73,493,91,character
269,107,269,88,190,88,190,107,FFF
160,148,160,129,75,129,75,148,character
449,129,363,129,363,148,449,148,character
511,148,511,131,486,131,486,148,character
384,217,384,182,82,182,82,217,character
511,202,511,184,471,184,471,202,character
88,260,46,258,45,277,87,279,character
511,312,511,290,67,290,67,312,character
319,344,319,324,39,324,39,344,character
511,377,511,357,75,357,75,377,character
511,390,39,389,38,409,510,411,character
510,424,39,424,39,443,510,443,character
511,476,511,456,82,456,82,476,character
