334,36,334,13,0,13,0,36,character
438,35,438,13,406,13,406,35,character
411,66,411,42,0,42,0,66,character
435,97,435,72,379,72,379,97,character
319,95,319,73,0,73,0,95,character
413,126,413,102,0,102,0,126,character
267,156,267,133,0,133,0,156,character
265,185,265,162,0,162,0,185,character
261,214,261,192,0,192,0,214,character
422,244,422,219,0,219,0,244,character
11,281,11,260,0,260,0,281,character
38,326,38,307,0,307,0,326,character
36,374,36,353,0,353,0,374,character
456,444,456,422,275,422,275,444,character
470,487,470,459,261,459,261,487,character
251,506,243,475,167,493,175,524,character
320,510,314,491,283,500,289,519,character
