30,38,30,21,0,21,0,38,character
145,27,46,27,46,48,145,48,character
23,42,0,42,0,59,23,59,character
511,94,510,75,45,82,46,101,character
511,116,510,96,45,104,46,124,character
23,124,23,106,0,106,0,124,character
109,126,46,126,46,146,109,146,character
447,189,447,170,369,170,369,189,character
210,172,110,172,110,195,210,195,character
16,213,16,195,0,195,0,213,character
505,224,504,204,311,206,312,226,character
196,228,195,206,124,209,125,231,character
38,269,0,269,0,289,38,289,character
203,276,82,274,81,309,202,311,character
23,293,0,293,0,311,23,311,character
511,354,510,335,0,341,0,361,character
253,382,253,364,218,364,218,382,character
