351,32,350,13,42,20,43,39,character
480,58,479,39,0,49,0,68,character
511,87,510,68,35,76,36,95,character
466,115,465,97,265,101,266,119,character
511,142,510,124,351,126,352,144,character
301,145,300,127,35,132,36,150,character
511,169,510,150,214,157,215,176,character
394,199,393,181,35,187,36,205,character
78,216,0,216,0,233,78,233,character
511,249,510,230,0,241,0,259,character
315,299,314,281,0,289,0,306,character
511,318,510,300,0,312,0,330,character
495,343,494,325,0,335,0,353,character
511,365,510,348,0,359,0,376,character
344,393,343,375,0,382,0,400,character
451,416,450,397,0,408,0,427,character
117,437,113,421,67,431,71,447,character
178,430,165,430,165,445,178,445,character
509,444,323,444,323,465,509,465,character
236,467,235,448,0,454,0,473,character
502,488,501,470,322,472,323,490,character
100,502,98,485,69,488,71,505,FFF
502,511,502,494,424,494,424,511,character
178,511,178,498,79,498,79,511,character
77,500,43,500,43,511,77,511,character
