511,16,511,0,143,0,143,16,character
55,75,55,51,0,51,0,75,character
511,62,456,62,456,87,511,87,character
77,117,0,115,0,143,76,145,character
271,153,271,124,132,124,132,153,character
511,134,456,132,455,162,510,164,character
66,204,66,178,0,178,0,204,character
511,199,445,197,444,224,510,226,character
163,211,132,211,132,235,163,235,character
67,229,0,226,-1,253,65,255,character
512,252,445,249,443,278,510,281,character
67,300,0,297,-1,325,65,328,character
512,415,121,390,119,421,510,446,character
55,409,0,407,0,434,54,436,character
