79,61,79,35,0,35,0,61,character
230,35,156,35,156,62,230,62,character
511,63,511,36,383,36,383,63,character
230,133,229,106,155,108,156,135,character
79,135,79,108,0,108,0,135,character
500,135,500,110,393,110,393,135,character
100,179,0,179,0,205,100,205,character
370,242,134,240,133,267,369,269,character
79,264,0,264,0,291,79,291,character
478,264,382,264,382,291,478,291,character
241,319,241,291,123,291,123,319,character
79,379,79,351,0,351,0,379,character
511,351,383,351,383,379,511,379,character
283,430,0,430,0,460,283,460,character
511,480,510,431,295,435,296,484,character
