511,34,510,14,454,16,455,36,character
418,36,417,17,337,19,338,38,character
234,41,233,22,176,24,177,43,character
132,43,131,25,51,27,52,45,character
512,85,510,61,175,76,177,100,character
146,92,145,74,29,76,30,94,character
336,111,176,111,177,131,336,131,character
511,142,510,123,462,125,463,144,character
403,143,402,124,337,126,338,145,character
132,150,131,131,51,133,52,152,character
242,165,241,145,161,147,162,167,character
425,203,424,182,337,185,338,206,character
511,200,510,181,462,183,463,202,character
132,212,132,191,52,191,52,212,character
359,238,59,238,59,264,359,264,character
511,255,511,238,455,238,455,255,character
73,325,23,325,23,343,73,343,character
511,365,510,343,44,355,45,377,character
300,403,299,383,22,390,23,410,character
511,431,510,411,51,423,52,443,character
511,464,510,443,22,457,23,478,character
511,498,510,478,22,491,23,511,character
