467,75,328,69,327,93,466,99,character
13,126,13,103,0,103,0,126,character
511,117,328,111,327,132,510,138,character
419,156,412,131,310,160,317,185,character
186,181,186,161,166,161,166,181,character
56,177,0,175,0,197,55,199,character
110,207,0,204,0,225,109,228,character
511,213,306,207,305,232,510,238,character
186,235,186,216,155,216,155,235,character
197,238,0,233,0,253,196,258,character
198,268,79,257,77,278,196,289,character
294,264,198,264,198,290,294,290,character
424,264,317,264,317,292,424,292,character
413,429,360,429,360,454,413,454,character
415,492,412,468,368,473,371,497,character
