511,37,379,33,378,57,510,61,character
378,47,119,37,118,63,377,73,character
399,104,192,99,191,114,398,119,character
140,133,140,122,127,122,127,133,character
227,136,227,124,199,124,199,136,character
407,129,242,125,241,140,406,144,character
227,143,127,138,126,153,226,158,character
471,150,249,146,248,162,470,166,character
119,165,119,152,98,152,98,165,character
227,164,127,160,126,174,226,178,character
119,186,119,172,98,172,98,186,character
227,185,127,180,126,195,226,200,character
54,198,53,184,18,186,19,200,character
299,209,98,204,97,218,298,223,character
392,212,314,210,313,225,391,227,character
511,213,407,211,406,227,510,229,character
378,232,112,225,111,239,377,246,character
450,234,429,234,429,248,450,248,character
147,243,112,243,112,256,147,256,character
162,360,141,360,141,374,162,374,character
242,362,213,360,211,375,240,377,character
255,387,127,384,126,400,254,403,character
407,408,407,391,314,391,314,408,character
140,429,140,415,119,415,119,429,character
219,418,184,416,183,429,218,431,character
399,421,235,416,234,432,398,437,character
111,437,111,424,91,424,91,437,character
219,435,119,430,118,444,218,449,character
47,450,47,437,11,437,11,450,character
83,449,83,437,69,437,69,449,character
464,443,249,438,248,453,463,458,character
219,453,112,450,111,463,218,466,character
500,464,235,456,234,471,499,479,character
104,473,104,461,91,461,91,473,character
212,471,112,466,111,481,211,486,character
511,483,227,476,226,491,510,498,character
162,494,91,492,90,505,161,507,character
371,511,371,498,314,498,314,511,character
