511,0,103,0,103,13,511,13,FFF
511,16,0,0,0,21,510,37,character
511,39,0,24,0,45,510,61,character
511,65,0,49,0,71,510,87,character
511,91,0,74,0,96,510,113,character
511,116,0,99,0,123,510,140,character
240,132,0,124,0,146,239,154,character
511,163,0,146,0,172,510,189,character
511,191,0,173,0,198,510,216,character
511,239,0,223,0,248,510,264,character
511,266,0,251,0,274,510,289,character
511,314,0,298,0,323,510,339,character
511,341,0,325,0,348,510,365,character
511,387,0,372,0,396,510,411,character
511,414,0,399,0,423,510,439,character
392,511,392,471,274,471,274,511,character
