345,68,345,48,44,48,44,68,character
108,155,108,136,44,136,44,155,character
445,158,280,158,280,190,445,190,character
324,255,260,255,260,273,324,273,character
165,273,165,256,87,256,87,273,character
482,256,382,256,382,274,482,274,character
338,310,231,310,231,328,338,328,character
511,329,511,310,389,310,389,329,character
165,328,165,311,87,311,87,328,character
165,383,165,365,87,365,87,383,character
417,383,417,367,202,367,202,383,character
180,419,73,419,73,438,180,438,character
467,437,467,419,404,419,404,437,character
511,472,353,472,353,491,511,491,character
179,474,72,474,73,493,179,493,character
