412,18,411,-2,0,1,0,22,character
66,42,0,42,0,63,66,63,character
420,100,419,78,0,83,0,106,character
16,146,16,126,0,126,0,146,character
30,165,0,165,0,187,30,187,character
376,222,375,200,0,206,0,228,character
326,264,325,242,88,245,89,267,character
45,267,44,245,0,246,0,269,character
412,308,411,283,0,290,0,314,character
254,358,253,332,0,338,0,363,character
420,398,419,378,0,383,0,403,character
290,437,289,414,0,419,0,442,character
124,479,123,457,0,459,0,481,character
420,496,0,496,0,511,420,511,character
