35,111,35,72,0,72,0,111,character
187,98,79,91,77,113,185,120,character
197,143,197,122,79,122,79,143,character
186,157,14,155,13,176,185,178,character
283,174,283,158,220,158,220,174,character
154,211,0,206,0,228,153,233,character
154,235,0,231,0,250,153,254,character
154,259,0,255,0,275,153,279,character
154,284,0,279,0,300,153,305,character
78,346,78,327,36,327,36,346,character
197,343,197,327,176,327,176,343,character
24,378,24,359,0,359,0,378,character
197,365,122,361,121,380,196,384,character
294,461,209,457,208,474,293,478,character
197,500,197,479,166,479,166,500,character
