62,15,62,0,0,0,0,15,character
354,19,0,19,0,38,354,38,character
450,44,0,44,0,62,450,62,character
281,83,281,66,0,66,0,83,character
450,88,0,88,0,106,450,106,character
296,127,296,110,0,110,0,127,character
450,132,0,132,0,150,450,150,character
10,171,10,154,0,154,0,171,character
208,192,207,172,0,173,0,194,character
450,198,0,198,0,217,450,217,character
450,222,0,220,0,238,449,239,character
10,259,10,243,0,243,0,259,character
450,265,0,265,0,283,450,283,character
450,305,450,288,0,288,0,305,character
450,328,450,310,0,310,0,328,character
450,350,450,333,0,333,0,350,character
450,373,450,355,0,355,0,373,character
450,377,0,377,0,396,450,396,character
157,417,157,400,0,400,0,417,character
450,421,0,421,0,441,450,441,character
142,461,142,445,0,445,0,461,character
450,482,449,464,0,466,0,484,character
450,488,0,488,0,506,450,506,character
