450,17,450,0,0,0,0,17,character
450,21,0,21,0,40,450,40,character
157,61,157,44,0,44,0,61,character
450,65,0,65,0,85,450,85,character
142,105,142,89,0,89,0,105,character
450,126,449,108,0,110,0,128,character
450,132,0,132,0,150,450,150,character
450,177,0,177,0,196,450,196,character
450,217,449,199,0,200,0,219,character
193,223,0,223,0,241,193,241,character
450,261,449,242,0,244,0,263,character
450,267,0,267,0,284,450,284,character
54,306,54,289,0,289,0,306,character
450,327,449,308,0,310,0,329,character
428,349,427,332,0,333,0,351,character
450,371,449,353,0,355,0,373,character
450,377,0,377,0,395,450,395,character
62,416,62,400,0,400,0,416,character
450,436,449,419,0,421,0,438,character
450,459,449,442,0,443,0,461,character
