129,37,129,15,16,15,16,37,character
443,38,443,17,383,17,383,38,character
129,85,129,63,18,63,18,85,character
498,84,498,67,326,67,326,84,character
344,109,329,86,266,125,280,148,character
511,200,511,176,436,176,436,200,character
110,194,110,177,66,177,66,194,character
83,220,83,207,61,207,61,220,character
147,221,147,207,123,207,123,221,character
511,243,511,213,422,213,422,243,character
159,246,159,232,64,232,64,246,character
199,272,199,257,61,257,61,272,character
124,289,124,274,61,274,61,289,character
511,313,511,298,404,298,404,313,character
291,337,291,323,114,323,114,337,character
511,341,511,326,403,326,403,341,character
349,395,333,373,200,470,216,492,character
525,493,510,473,461,511,476,530,character
89,504,89,483,0,483,0,504,character
236,511,236,493,96,493,96,511,FFF
