495,13,22,7,21,21,494,27,character
511,29,22,23,21,37,510,42,character
85,50,84,38,21,39,22,52,character
445,57,50,51,49,66,444,72,character
359,71,43,68,42,81,358,85,character
430,87,22,83,21,97,429,101,character
511,104,22,98,21,112,510,117,character
511,120,22,113,21,127,510,133,character
459,135,22,129,21,142,458,148,character
511,151,22,143,21,158,510,166,character
488,167,22,160,21,175,487,182,character
466,183,22,175,21,190,465,198,character
423,198,22,192,21,207,422,213,character
465,258,301,258,301,283,465,283,character
511,290,50,282,49,300,510,308,character
229,334,22,332,21,349,228,351,character
495,350,14,350,14,379,495,379,character
511,382,14,379,13,405,510,407,character
172,420,171,402,13,404,14,422,character
244,424,244,405,187,405,187,424,character
511,428,511,411,439,411,439,428,character
236,425,14,425,14,450,236,450,character
511,434,439,434,439,453,511,453,character
215,459,14,456,13,473,214,476,character
511,463,230,457,229,476,510,482,character
308,488,14,484,13,501,307,505,character
511,492,324,488,323,506,510,510,character
