364,5,0,-9,0,5,363,20,character
336,20,0,6,0,21,335,35,character
292,35,0,24,0,38,291,49,character
336,73,171,66,170,90,335,97,character
511,106,0,92,0,110,510,125,character
242,118,0,115,0,137,241,140,character
307,146,0,137,0,161,306,170,character
112,170,62,168,61,186,111,188,character
18,186,18,171,0,171,0,186,character
386,193,386,176,315,176,315,193,character
98,190,0,190,0,213,98,213,character
508,200,314,200,314,219,508,219,character
511,228,0,220,0,238,510,246,character
511,256,26,248,25,267,510,275,character
321,280,26,275,25,294,320,299,character
386,299,386,282,337,282,337,299,character
271,307,0,303,0,322,270,326,character
401,336,0,331,0,350,400,355,character
511,365,0,361,0,379,510,383,character
386,409,386,391,185,391,185,409,character
219,417,0,417,0,435,219,435,character
444,420,272,418,271,436,443,438,character
429,447,142,445,141,463,428,465,character
314,474,0,472,0,490,313,491,character
