45,60,0,58,0,83,44,85,character
196,90,196,63,122,63,122,90,character
511,75,305,71,304,101,510,104,character
512,139,0,118,-1,146,510,167,character
478,191,392,186,390,214,476,219,character
261,195,143,191,142,219,260,223,character
23,223,23,201,0,201,0,223,character
512,225,349,214,347,239,510,250,character
401,250,273,246,272,273,400,277,character
12,286,12,265,0,265,0,286,character
511,267,446,265,445,292,510,294,character
413,283,262,273,260,297,411,307,character
478,436,122,423,120,461,476,474,character
511,480,35,460,34,483,510,503,character
