511,13,511,0,69,0,69,13,character
364,34,364,18,91,18,91,34,character
429,53,428,37,68,39,69,55,character
335,74,334,58,68,60,69,75,character
511,101,510,85,39,88,40,104,character
263,122,262,106,68,109,69,125,character
511,150,510,134,46,137,47,153,character
511,171,510,154,61,157,62,174,character
277,176,69,176,69,193,277,193,character
511,221,510,205,46,207,47,223,character
511,242,510,226,61,228,62,244,character
364,262,363,246,68,249,69,265,character
511,291,510,274,46,276,47,294,character
227,313,226,296,61,299,62,316,character
511,341,510,324,46,327,47,344,character
292,361,291,345,61,349,62,365,character
511,391,510,374,46,377,47,394,character
479,410,478,393,39,399,40,416,character
364,511,364,497,264,497,264,511,character
