162,33,162,19,148,19,148,33,character
428,19,350,19,350,35,428,35,character
39,33,39,20,0,20,0,33,character
97,36,97,21,76,21,76,36,character
436,62,0,60,0,76,435,77,character
89,98,89,83,0,83,0,98,character
125,120,125,104,0,104,0,120,character
89,125,0,125,0,141,89,141,character
427,146,0,146,0,161,427,161,character
435,166,0,166,0,182,435,182,character
53,203,53,188,0,188,0,203,character
291,229,0,229,0,246,291,246,character
435,251,0,251,0,268,435,268,character
427,292,0,292,0,309,427,309,character
53,331,53,315,0,315,0,331,character
272,327,235,323,232,347,269,352,character
89,335,0,335,0,351,89,351,character
218,355,0,355,0,371,218,371,character
60,376,0,376,0,392,60,392,character
183,413,182,397,0,398,0,415,character
32,435,32,420,0,420,0,435,character
234,455,233,438,0,439,0,457,character
183,462,0,462,0,478,183,478,character
428,497,427,480,0,482,0,499,character
