490,13,243,6,242,23,489,30,character
460,32,243,27,242,45,459,50,character
490,76,243,71,242,88,489,93,character
96,77,75,77,75,93,96,93,character
227,80,126,76,125,94,226,98,character
460,96,243,90,242,107,459,113,character
490,140,243,134,242,151,489,157,character
96,150,75,150,75,165,96,165,character
213,153,134,151,133,168,212,170,character
490,161,243,154,242,171,489,178,character
307,176,236,173,235,191,306,194,character
490,223,236,217,235,235,489,241,character
482,246,236,238,235,254,481,262,character
482,264,236,257,235,274,481,281,character
242,269,104,262,103,280,241,287,character
96,279,96,265,68,265,68,279,character
511,295,511,273,505,273,505,295,character
482,284,243,277,242,294,481,301,character
482,304,236,296,235,314,481,322,character
431,327,236,316,235,334,430,345,character
103,349,68,349,68,366,103,366,character
220,353,112,351,111,367,219,369,character
337,356,236,352,235,370,336,374,character
511,377,511,363,491,363,491,377,character
96,375,68,375,68,391,96,391,character
198,378,134,378,134,394,198,394,character
337,398,337,381,236,381,236,398,character
511,403,511,387,491,387,491,403,character
169,418,169,403,119,403,119,418,character
439,409,228,402,227,420,438,427,character
511,451,469,451,469,485,511,485,character
