458,55,458,29,206,29,206,55,character
501,75,177,73,176,92,500,94,character
126,92,126,75,47,75,47,92,character
147,143,147,124,33,124,33,143,character
357,130,170,128,169,147,356,149,character
133,145,47,145,47,161,133,161,character
284,204,284,186,170,186,170,204,character
126,208,126,189,47,189,47,208,character
458,255,458,236,379,236,379,255,character
133,255,133,237,33,237,33,255,character
126,300,126,281,47,281,47,300,character
511,285,170,281,169,300,510,304,character
126,347,126,329,47,329,47,347,character
508,334,170,328,169,348,507,354,character
119,397,119,380,55,380,55,397,character
458,384,379,382,378,399,457,401,character
511,444,511,427,473,427,473,444,character
126,455,126,436,47,436,47,455,character
270,438,163,436,162,455,269,457,character
450,441,379,441,379,461,450,461,character
511,477,511,459,466,459,466,477,character
126,504,126,486,47,486,47,504,character
458,509,458,491,372,491,372,509,character
