93,26,0,22,-1,51,91,55,character
512,49,158,31,156,60,510,78,character
70,105,0,103,0,129,69,131,character
511,126,460,124,459,148,510,150,character
82,193,0,188,-1,218,80,222,character
286,200,136,195,135,223,285,228,character
512,212,471,210,469,235,510,237,character
81,297,81,270,0,270,0,297,character
511,314,511,288,460,288,460,314,character
167,328,167,304,136,304,136,328,character
81,321,0,319,0,346,80,348,character
511,336,449,334,448,364,510,366,character
70,393,0,391,0,417,69,419,character
437,511,437,484,136,484,136,511,character
