430,12,429,-1,0,4,0,17,character
401,28,400,14,0,21,0,35,character
365,44,364,30,0,37,0,51,character
408,67,237,67,237,91,408,91,character
511,111,510,94,0,103,0,120,character
308,136,307,116,114,120,115,140,character
106,128,0,128,0,144,106,144,character
380,160,379,138,0,150,0,171,character
511,183,510,166,387,169,388,186,character
99,186,98,169,49,171,50,188,character
186,190,186,173,129,173,129,190,character
42,192,42,177,0,177,0,192,character
221,184,151,184,151,212,221,212,character
511,206,510,187,387,191,388,210,character
143,212,141,191,0,199,0,220,character
511,236,510,217,0,226,0,245,character
511,264,510,245,106,252,107,270,character
466,291,466,274,416,274,416,291,character
387,292,386,274,106,278,107,296,character
351,320,350,301,42,308,43,327,character
480,346,479,327,0,337,0,356,character
511,375,510,356,35,364,36,383,character
466,403,465,385,265,389,266,407,character
511,430,510,412,351,414,352,432,character
301,433,300,415,35,420,36,438,character
511,457,510,438,214,445,215,464,character
394,487,393,469,35,475,36,493,character
