387,14,387,0,36,0,36,14,character
511,19,66,16,65,35,510,38,character
130,39,35,39,36,55,130,55,character
511,62,66,60,65,80,510,82,character
65,101,65,83,36,83,36,101,character
123,85,66,82,65,101,122,104,character
196,105,72,105,73,124,196,124,character
510,128,66,128,66,148,510,148,character
182,169,182,151,29,151,29,169,character
511,175,66,172,65,191,510,194,character
197,213,197,196,73,196,73,213,character
511,218,66,216,65,235,510,237,character
511,241,36,238,35,256,510,259,character
101,278,101,262,36,262,36,278,character
511,302,511,283,66,283,66,302,character
445,306,66,304,65,321,444,323,character
511,346,511,328,66,328,66,346,character
431,350,29,349,28,365,430,367,character
511,373,66,371,65,389,510,391,character
225,394,58,394,58,413,225,413,character
