506,24,505,2,0,7,0,29,character
506,49,505,27,0,32,0,54,character
511,99,510,75,0,81,0,105,character
506,124,505,102,0,107,0,129,character
511,149,510,127,0,132,0,154,character
511,174,510,152,0,157,0,179,character
511,200,510,177,0,182,0,205,character
506,227,505,203,0,207,0,231,character
182,252,181,231,0,233,0,254,character
511,276,510,250,0,256,0,282,character
511,303,510,279,0,283,0,307,character
511,351,510,327,0,333,0,356,character
511,378,510,354,0,358,0,382,character
511,427,510,402,0,407,0,431,character
511,454,510,430,0,434,0,458,character
511,502,510,478,0,483,0,506,character
