511,27,510,4,0,10,0,33,character
511,53,510,30,0,34,0,57,character
511,78,510,55,0,60,0,83,character
511,103,510,80,0,84,0,108,character
511,128,510,105,0,110,0,133,character
511,152,510,130,0,136,0,158,character
511,178,510,155,0,161,0,184,character
511,228,510,205,0,210,0,233,character
511,253,510,231,0,236,0,258,character
511,278,510,256,0,261,0,283,character
511,302,511,281,0,286,0,308,character
511,329,510,305,0,310,0,333,character
511,352,511,330,0,335,0,358,character
511,377,510,355,0,359,0,382,character
511,402,510,380,0,384,0,407,character
511,427,510,403,0,409,0,433,character
511,452,510,430,0,434,0,456,character
511,478,510,456,0,460,0,482,character
511,503,510,480,0,485,0,508,character
