427,23,427,0,310,0,310,23,character
243,23,243,1,126,1,126,23,character
27,2,0,2,0,26,27,26,character
511,38,510,13,460,15,461,39,character
427,53,426,31,319,33,320,55,character
243,55,243,33,126,33,126,55,character
49,56,48,33,0,34,0,58,character
511,110,510,84,82,88,83,114,character
27,114,27,90,0,90,0,114,character
16,246,16,221,0,221,0,246,character
71,255,0,255,0,280,71,280,character
71,289,0,289,0,314,71,314,character
49,323,0,323,0,346,49,346,character
511,439,483,439,483,462,511,462,character
200,466,200,442,115,442,115,466,character
38,500,0,500,0,511,38,511,character
